CityId,InvitorCityId,p,NumOutInvs
380,379,0.004879256090230881,276
381,379,0.006028356256408443,341
382,379,0.003641763603578121,206
383,379,0.003005338896156702,170
384,379,0.0025280203655906374,143
385,379,0.0037831913163384363,214
386,379,0.0025280203655906374,143
387,379,0.002298200332355125,130
388,379,0.001255170950747799,71
389,379,0.0025810557578757557,146
390,379,0.001926952586359297,109
391,379,0.0020683802991196126,117
392,379,0.0013965986635081143,79
393,379,0.0015557048403634691,88
394,379,0.0012905278789378779,73
395,379,0.005232825372131669,296
396,379,0.0018208818017890606,103
397,379,0.0012021355584626808,68
398,379,0.0016087402326485875,91
399,379,0.0010607078457023655,60
1682,379,0.001926952586359297,109
1702,379,0.0009546370611321288,54
1722,379,0.001255170950747799,71
1742,379,0.0019092741222642576,108
1762,379,0.0024573065092104796,139
1782,379,0.001997666442739455,113
1802,379,0.001043029381607326,59
1822,379,0.0009369585970370895,53
1842,379,0.0008839232047519711,50
1862,379,0.0009899939893222077,56
1882,379,0.0024926634374005585,141
1902,379,0.0027224834706360713,154
1922,379,0.0007778524201817346,44
1942,379,0.0008132093483718135,46
1962,379,0.001166778630272602,66
1982,379,0.0005303539228511827,30
2002,379,0.0007248170278966163,41
2003,379,0.0006717816356114981,38
2022,379,0.001255170950747799,71
2023,379,0.0006541031715164587,37
2042,379,0.0010960647738924442,62
2062,379,0.0015380263762684299,87
2063,379,0.00035356928190078844,20
2082,379,0.0009723155252271683,55
2083,379,0.0005126754587561433,29
2084,379,0.000459640066471025,26
2102,379,0.0005480323869462221,31
2103,379,0.0013435632712229962,76
2104,379,0.0005480323869462221,31
2105,379,0.001591061768553548,90
2122,379,0.0004066046741859067,23
2142,379,0.0008308878124668529,47
2143,379,0.0005480323869462221,31
2144,379,0.0007071385638015769,40
2145,379,0.0009723155252271683,55
2146,379,0.0008839232047519711,50
2147,379,0.0005303539228511827,30
2342,379,0.0004066046741859067,23
2742,379,0.0005126754587561433,29
2743,379,0.0005303539228511827,30
2744,379,0.00035356928190078844,20
2942,379,0.0017324894813138634,98
2943,379,0.0012198140225577203,69
2944,379,0.0003889262100908673,22
3142,379,0.0008839232047519711,50
3143,379,0.0003005338896156702,17
3342,379,0.00012374924866527596,7
3542,379,0.0002474984973305519,14
3543,379,0.0008839232047519711,50
3742,379,0.0012021355584626808,68
3942,379,0.0006364247074214192,36
3943,379,0.0006187462433263798,35
3944,379,0.0013258848071279567,75
3945,379,0.00021214156914047309,12
4142,379,0.0003005338896156702,17
4143,379,0.0009723155252271683,55
4144,379,0.0016440971608386664,93
4342,379,0.0004773185305660644,27
4542,379,0.0005303539228511827,30
4543,379,0.0005126754587561433,29
4544,379,0.0011844570943676414,67
4742,379,0.0002298200332355125,13
4743,379,0.0003712477459958279,21
4744,379,0.00044196160237598556,25
4942,379,0.0014849909839833115,84
5142,379,0.000583389315136301,33
5143,379,0.0005480323869462221,31
5144,379,0.0003182123537107096,18
5145,379,0.00035356928190078844,20
5342,379,0.00033589081780574905,19
5343,379,0.0002474984973305519,14
5344,379,0.00021214156914047309,12
5345,379,0.00021214156914047309,12
5346,379,0.0005657108510412615,32
5542,379,0.00017678464095039422,10
5543,379,0.00026517696142559137,15
5742,379,0.00035356928190078844,20
5743,379,0.0005126754587561433,29
5942,379,0.001502669448078351,85
6142,379,0.000583389315136301,33
6143,379,0.001043029381607326,59
6144,379,0.0002298200332355125,13
6145,379,0.00021214156914047309,12
6146,379,0.0004949969946611038,28
6342,379,0.0007601739560866952,43
6343,379,0.00021214156914047309,12
6542,379,0.0002298200332355125,13
6543,379,0.0002298200332355125,13
6742,379,0.0001591061768553548,9
6743,379,0.0004773185305660644,27
6744,379,0.0002298200332355125,13
6745,379,0.00014142771276031538,8
6746,379,0.0008839232047519711,50
6747,379,0.0006010677792313404,34
6942,379,1.7678464095039423e-05,1
7142,379,0.000583389315136301,33
7143,379,0.0005303539228511827,30
7144,379,0.0004066046741859067,23
7145,379,0.0002298200332355125,13
7343,379,0.0005657108510412615,32
7542,379,0.0024042711169253617,136
7742,379,0.00091928013294205,52
7743,379,0.000583389315136301,33
7942,379,0.0002298200332355125,13
7943,379,0.0006187462433263798,35
7944,379,0.00014142771276031538,8
8142,379,0.00026517696142559137,15
8143,379,0.0006187462433263798,35
8144,379,0.00042428313828094617,24
8145,379,0.00012374924866527596,7
8342,379,0.00028285542552063076,16
8343,379,0.0003889262100908673,22
8344,379,0.0011137432379874836,63
8345,379,0.00019446310504543364,11
8542,379,0.0002474984973305519,14
8543,379,0.00019446310504543364,11
8544,379,0.0008132093483718135,46
8742,379,0.0003889262100908673,22
8743,379,0.0007248170278966163,41
8744,379,0.00033589081780574905,19
8745,379,0.0001591061768553548,9
8942,379,0.000459640066471025,26
8943,379,0.0014849909839833115,84
8945,379,0.00021214156914047309,12
8946,379,0.00014142771276031538,8
8947,379,0.0005480323869462221,31
8948,379,0.00014142771276031538,8
9142,379,0.00044196160237598556,25
9143,379,0.000795530884276774,45
9144,379,0.00017678464095039422,10
9145,379,0.0008485662765618923,48
9146,379,0.0005657108510412615,32
9342,379,0.00012374924866527596,7
9343,379,0.0003182123537107096,18
9542,379,0.000459640066471025,26
9544,379,0.00042428313828094617,24
9545,379,3.5356928190078845e-05,2
9546,379,0.00010607078457023654,6
9742,379,0.00028285542552063076,16
9942,379,0.0003005338896156702,17
9943,379,0.0008132093483718135,46
9944,379,0.00019446310504543364,11
9945,379,0.00017678464095039422,10
9946,379,0.0003182123537107096,18
9947,379,0.00033589081780574905,19
9948,379,0.00010607078457023654,6
9949,379,0.0003182123537107096,18
9950,379,0.0001591061768553548,9
9951,379,0.0002474984973305519,14
9952,379,0.00010607078457023654,6
9953,379,0.0005480323869462221,31
9954,379,0.00010607078457023654,6
9955,379,0.0006187462433263798,35
10142,379,0.00035356928190078844,20
10342,379,0.0001591061768553548,9
10343,379,0.00033589081780574905,19
10344,379,0.00010607078457023654,6
10345,379,0.00012374924866527596,7
10346,379,0.0003182123537107096,18
10542,379,0.0014496340557932327,82
10742,379,5.303539228511827e-05,3
10743,379,0.0004066046741859067,23
10744,379,0.00012374924866527596,7
10745,379,0.0002474984973305519,14
10746,379,7.071385638015769e-05,4
10942,379,0.00017678464095039422,10
10943,379,0.0003712477459958279,21
10944,379,0.0001591061768553548,9
10945,379,8.839232047519711e-05,5
10946,379,0.00028285542552063076,16
10947,379,0.00021214156914047309,12
10948,379,0.0002474984973305519,14
10949,379,0.0005126754587561433,29
11142,379,0.00017678464095039422,10
11143,379,0.0006187462433263798,35
11144,379,0.00014142771276031538,8
11145,379,0.0002298200332355125,13
11146,379,0.0001591061768553548,9
11147,379,0.0002474984973305519,14
11342,379,0.00021214156914047309,12
11343,379,5.303539228511827e-05,3
11344,379,1.7678464095039423e-05,1
11345,379,0.0002474984973305519,14
11346,379,8.839232047519711e-05,5
11347,379,0.0002474984973305519,14
11348,379,0.0007071385638015769,40
11542,379,0.0002474984973305519,14
11543,379,0.0002474984973305519,14
11544,379,0.00019446310504543364,11
11545,379,8.839232047519711e-05,5
11742,379,0.00021214156914047309,12
11743,379,0.00026517696142559137,15
11744,379,7.071385638015769e-05,4
11942,379,0.00019446310504543364,11
12342,379,0.0003712477459958279,21
12343,379,0.00010607078457023654,6
12542,379,0.00026517696142559137,15
12543,379,0.0001591061768553548,9
12544,379,0.0003005338896156702,17
12545,379,0.00019446310504543364,11
12546,379,5.303539228511827e-05,3
12547,379,8.839232047519711e-05,5
12548,379,0.00042428313828094617,24
12549,379,0.0002474984973305519,14
12550,379,7.071385638015769e-05,4
12742,379,0.0005480323869462221,31
12743,379,3.5356928190078845e-05,2
12744,379,0.00026517696142559137,15
12942,379,8.839232047519711e-05,5
12943,379,1.7678464095039423e-05,1
13142,379,0.00026517696142559137,15
13342,379,5.303539228511827e-05,3
13542,379,5.303539228511827e-05,3
13543,379,0.00012374924866527596,7
13544,379,0.00026517696142559137,15
13742,379,5.303539228511827e-05,3
13743,379,0.0002298200332355125,13
13744,379,0.00012374924866527596,7
13745,379,7.071385638015769e-05,4
13746,379,0.0002474984973305519,14
13942,379,0.0001591061768553548,9
13943,379,0.0004066046741859067,23
14142,379,0.0002298200332355125,13
14143,379,0.00021214156914047309,12
14144,379,3.5356928190078845e-05,2
14145,379,0.00028285542552063076,16
14342,379,0.00028285542552063076,16
14343,379,5.303539228511827e-05,3
14344,379,0.0002474984973305519,14
14346,379,0.00014142771276031538,8
14347,379,0.00014142771276031538,8
14542,379,0.0006010677792313404,34
14543,379,0.00017678464095039422,10
14544,379,5.303539228511827e-05,3
14742,379,0.00033589081780574905,19
14743,397,0.006589785831960461,16
14744,379,0.00012374924866527596,7
14745,379,0.00014142771276031538,8
14746,379,0.00033589081780574905,19
14747,379,0.00012374924866527596,7
14748,379,0.0003005338896156702,17
14749,379,5.303539228511827e-05,3
14750,379,7.071385638015769e-05,4
14752,379,7.071385638015769e-05,4
14753,379,0.00012374924866527596,7
14754,379,0.00026517696142559137,15
14755,379,1.7678464095039423e-05,1
14756,379,0.00035356928190078844,20
14757,379,0.0003005338896156702,17
14758,379,0.00019446310504543364,11
14759,379,1.7678464095039423e-05,1
14760,379,0.00026517696142559137,15
14761,379,0.00014142771276031538,8
14942,379,0.00014142771276031538,8
14943,379,5.303539228511827e-05,3
15142,379,5.303539228511827e-05,3
15143,379,0.00017678464095039422,10
15144,379,0.00026517696142559137,15
15145,379,5.303539228511827e-05,3
15146,379,0.0001591061768553548,9
15147,379,0.00021214156914047309,12
15342,379,0.00012374924866527596,7
15343,379,5.303539228511827e-05,3
15344,379,0.00014142771276031538,8
15542,379,8.839232047519711e-05,5
15544,379,0.00010607078457023654,6
15545,379,0.0004066046741859067,23
15546,379,0.0001591061768553548,9
15742,379,5.303539228511827e-05,3
15942,379,3.5356928190078845e-05,2
15943,379,0.00010607078457023654,6
15944,379,0.0002298200332355125,13
15945,379,0.00014142771276031538,8
16143,379,0.00012374924866527596,7
16144,379,0.0001591061768553548,9
16342,379,0.00012374924866527596,7
16343,379,0.0001591061768553548,9
16344,383,0.001373060551970342,10
16346,379,0.00019446310504543364,11
16348,379,0.00017678464095039422,10
16349,379,0.00021214156914047309,12
16350,379,1.7678464095039423e-05,1
16351,379,7.071385638015769e-05,4
16353,379,0.00010607078457023654,6
16354,379,7.071385638015769e-05,4
16355,379,7.071385638015769e-05,4
16356,379,0.00017678464095039422,10
16542,379,5.303539228511827e-05,3
16543,379,7.071385638015769e-05,4
16544,379,8.839232047519711e-05,5
16545,379,7.071385638015769e-05,4
16546,379,0.0001591061768553548,9
16547,379,0.00014142771276031538,8
16548,379,3.5356928190078845e-05,2
16549,379,1.7678464095039423e-05,1
16550,379,0.00033589081780574905,19
16551,379,7.071385638015769e-05,4
16552,379,0.00033589081780574905,19
16554,379,5.303539228511827e-05,3
16555,379,5.303539228511827e-05,3
16556,379,0.0002474984973305519,14
16557,379,0.00012374924866527596,7
16743,379,8.839232047519711e-05,5
16744,379,5.303539228511827e-05,3
16745,379,7.071385638015769e-05,4
16746,379,1.7678464095039423e-05,1
16747,379,0.0002474984973305519,14
16748,379,0.00017678464095039422,10
16749,379,3.5356928190078845e-05,2
16750,379,5.303539228511827e-05,3
16751,379,0.00028285542552063076,16
16752,379,0.00010607078457023654,6
16754,379,0.00014142771276031538,8
16755,7145,0.006622516556291391,1
16756,379,5.303539228511827e-05,3
16757,379,0.00019446310504543364,11
16942,379,0.0002474984973305519,14
16943,379,7.071385638015769e-05,4
16944,379,0.00035356928190078844,20
16945,379,0.00010607078457023654,6
16946,379,5.303539228511827e-05,3
16947,379,7.071385638015769e-05,4
16948,379,3.5356928190078845e-05,2
16949,379,0.00026517696142559137,15
17142,379,8.839232047519711e-05,5
17143,379,0.0003889262100908673,22
17144,379,0.0002474984973305519,14
17145,379,8.839232047519711e-05,5
17146,379,7.071385638015769e-05,4
17147,379,0.00010607078457023654,6
17148,379,3.5356928190078845e-05,2
17149,379,0.00010607078457023654,6
17150,379,0.00012374924866527596,7
17151,379,0.00012374924866527596,7
17152,384,0.0015906680805938495,9
17153,379,0.00012374924866527596,7
17154,379,0.00012374924866527596,7
17155,379,0.0002474984973305519,14
17156,379,8.839232047519711e-05,5
17157,379,8.839232047519711e-05,5
17158,379,1.7678464095039423e-05,1
17159,379,0.0001591061768553548,9
17160,379,7.071385638015769e-05,4
17161,393,0.002936857562408223,8
17342,379,0.0003182123537107096,18
17343,379,3.5356928190078845e-05,2
17344,379,8.839232047519711e-05,5
17542,379,0.0001591061768553548,9
17742,379,5.303539228511827e-05,3
17743,379,0.00010607078457023654,6
17744,379,0.00012374924866527596,7
17745,379,0.0001591061768553548,9
17942,379,0.00014142771276031538,8
18142,379,5.303539228511827e-05,3
18542,379,8.839232047519711e-05,5
18543,379,5.303539228511827e-05,3
18544,379,3.5356928190078845e-05,2
18742,379,0.0001591061768553548,9
18743,379,5.303539228511827e-05,3
18942,379,3.5356928190078845e-05,2
19142,379,0.00010607078457023654,6
19143,379,3.5356928190078845e-05,2
19144,379,7.071385638015769e-05,4
19145,379,0.0001591061768553548,9
19342,379,8.839232047519711e-05,5
19343,379,7.071385638015769e-05,4
19344,379,1.7678464095039423e-05,1
19345,379,0.0002474984973305519,14
19346,379,0.00010607078457023654,6
19347,379,5.303539228511827e-05,3
19542,379,0.00010607078457023654,6
19543,379,3.5356928190078845e-05,2
19544,379,3.5356928190078845e-05,2
19545,379,8.839232047519711e-05,5
19546,379,1.7678464095039423e-05,1
19547,379,5.303539228511827e-05,3
19742,41957,0.05,1
19743,76377,0.17857142857142858,5
19744,379,1.7678464095039423e-05,1
19745,379,3.5356928190078845e-05,2
19747,379,1.7678464095039423e-05,1
19748,379,7.071385638015769e-05,4
19749,379,3.5356928190078845e-05,2
19750,379,0.00042428313828094617,24
19751,379,3.5356928190078845e-05,2
19752,2083,0.018703241895261846,15
19753,379,0.00010607078457023654,6
19755,379,0.00035356928190078844,20
19942,7145,0.006622516556291391,1
19943,379,8.839232047519711e-05,5
19944,379,0.00010607078457023654,6
19945,379,8.839232047519711e-05,5
19946,379,3.5356928190078845e-05,2
19947,379,1.7678464095039423e-05,1
19948,379,0.00014142771276031538,8
20142,379,0.0001591061768553548,9
20342,379,0.0002298200332355125,13
20343,379,5.303539228511827e-05,3
20344,379,1.7678464095039423e-05,1
20542,2083,0.008728179551122194,7
20543,379,8.839232047519711e-05,5
20544,379,3.5356928190078845e-05,2
20545,379,3.5356928190078845e-05,2
20546,379,1.7678464095039423e-05,1
20547,379,1.7678464095039423e-05,1
20548,379,7.071385638015769e-05,4
20742,379,3.5356928190078845e-05,2
20743,379,3.5356928190078845e-05,2
20744,379,3.5356928190078845e-05,2
20942,379,7.071385638015769e-05,4
20943,379,0.00014142771276031538,8
20944,379,0.00012374924866527596,7
20945,379,1.7678464095039423e-05,1
20946,379,5.303539228511827e-05,3
20947,379,0.00012374924866527596,7
20948,379,0.00026517696142559137,15
20949,379,5.303539228511827e-05,3
21342,379,0.00014142771276031538,8
21343,379,3.5356928190078845e-05,2
21344,379,0.00010607078457023654,6
21345,379,0.00019446310504543364,11
21346,379,3.5356928190078845e-05,2
21542,379,0.00017678464095039422,10
21543,379,1.7678464095039423e-05,1
21544,393,0.003303964757709251,9
21742,379,7.071385638015769e-05,4
21743,379,0.00012374924866527596,7
21744,379,8.839232047519711e-05,5
21942,379,3.5356928190078845e-05,2
22142,379,5.303539228511827e-05,3
22342,2342,0.006211180124223602,1
22542,379,0.0001591061768553548,9
22543,379,5.303539228511827e-05,3
22742,379,0.00019446310504543364,11
22743,379,3.5356928190078845e-05,2
22744,379,5.303539228511827e-05,3
22745,379,3.5356928190078845e-05,2
22746,379,1.7678464095039423e-05,1
22747,379,1.7678464095039423e-05,1
22946,379,1.7678464095039423e-05,1
22947,379,0.00010607078457023654,6
22948,379,0.00010607078457023654,6
22949,379,1.7678464095039423e-05,1
22950,1802,0.002506265664160401,1
22951,379,8.839232047519711e-05,5
22952,379,3.5356928190078845e-05,2
23151,379,3.5356928190078845e-05,2
23351,379,5.303539228511827e-05,3
23352,379,0.0001591061768553548,9
23353,379,0.00017678464095039422,10
23354,379,8.839232047519711e-05,5
23355,379,0.00012374924866527596,7
23356,379,0.00017678464095039422,10
23357,379,5.303539228511827e-05,3
23551,379,0.0002298200332355125,13
23552,379,5.303539228511827e-05,3
23554,379,1.7678464095039423e-05,1
23751,21542,0.019230769230769232,1
23752,379,8.839232047519711e-05,5
23753,379,3.5356928190078845e-05,2
23754,384,0.0012371862849063274,7
23951,379,3.5356928190078845e-05,2
23952,4142,0.0035971223021582736,1
24151,379,1.7678464095039423e-05,1
24551,379,0.00012374924866527596,7
24552,379,5.303539228511827e-05,3
24553,379,8.839232047519711e-05,5
24554,379,0.00012374924866527596,7
24751,379,8.839232047519711e-05,5
24752,379,5.303539228511827e-05,3
24753,379,7.071385638015769e-05,4
24951,379,5.303539228511827e-05,3
24952,379,8.839232047519711e-05,5
25151,379,0.00010607078457023654,6
25152,387,0.004628439187451787,18
25351,379,5.303539228511827e-05,3
25352,379,1.7678464095039423e-05,1
25353,384,0.0008837044892188052,5
25354,379,5.303539228511827e-05,3
25551,385,0.0030659172202350538,18
25552,379,5.303539228511827e-05,3
25553,379,5.303539228511827e-05,3
25554,379,1.7678464095039423e-05,1
25751,389,0.005311614730878187,15
25752,379,1.7678464095039423e-05,1
25951,379,8.839232047519711e-05,5
25952,379,8.839232047519711e-05,5
26151,379,1.7678464095039423e-05,1
26152,3944,0.0026064291920069507,3
26351,379,1.7678464095039423e-05,1
26352,379,5.303539228511827e-05,3
26551,379,1.7678464095039423e-05,1
26751,379,1.7678464095039423e-05,1
26951,379,0.00012374924866527596,7
26952,379,1.7678464095039423e-05,1
26953,379,1.7678464095039423e-05,1
27151,384,0.002297631671968894,13
27351,379,7.071385638015769e-05,4
27551,2144,0.005230125523012552,10
27552,379,5.303539228511827e-05,3
27553,379,5.303539228511827e-05,3
27554,379,0.0002474984973305519,14
27555,379,8.839232047519711e-05,5
27751,379,1.7678464095039423e-05,1
27951,379,3.5356928190078845e-05,2
27952,379,0.00010607078457023654,6
27953,379,1.7678464095039423e-05,1
27954,379,1.7678464095039423e-05,1
28151,379,1.7678464095039423e-05,1
28152,379,0.00014142771276031538,8
28153,379,7.071385638015769e-05,4
28154,379,8.839232047519711e-05,5
28155,379,8.839232047519711e-05,5
28351,379,3.5356928190078845e-05,2
28352,379,5.303539228511827e-05,3
28353,379,8.839232047519711e-05,5
28354,379,3.5356928190078845e-05,2
28551,379,3.5356928190078845e-05,2
28552,397,0.004530477759472817,11
28553,379,1.7678464095039423e-05,1
28554,379,5.303539228511827e-05,3
28555,379,0.00012374924866527596,7
28751,1842,0.0038580246913580245,5
28752,379,5.303539228511827e-05,3
28753,379,0.00021214156914047309,12
28951,382,0.001597444089456869,11
28952,2142,0.005460750853242321,8
28953,397,0.0012355848434925864,3
29151,379,8.839232047519711e-05,5
29551,379,1.7678464095039423e-05,1
29552,379,0.00010607078457023654,6
29553,379,1.7678464095039423e-05,1
29554,382,0.00130699970955562,9
29555,379,3.5356928190078845e-05,2
29556,11544,0.012875536480686695,3
29557,1842,0.005401234567901234,7
29558,397,0.012355848434925865,30
29559,17151,0.020833333333333332,1
29560,379,3.5356928190078845e-05,2
29951,379,5.303539228511827e-05,3
29952,379,3.5356928190078845e-05,2
29953,379,0.00010607078457023654,6
29954,379,1.7678464095039423e-05,1
29955,379,7.071385638015769e-05,4
29956,379,3.5356928190078845e-05,2
29957,379,3.5356928190078845e-05,2
29958,379,7.071385638015769e-05,4
30151,379,3.5356928190078845e-05,2
30152,379,5.303539228511827e-05,3
30153,379,0.00012374924866527596,7
30154,379,3.5356928190078845e-05,2
30155,379,0.0001591061768553548,9
30351,379,0.00010607078457023654,6
30352,379,3.5356928190078845e-05,2
30353,379,5.303539228511827e-05,3
30354,379,1.7678464095039423e-05,1
30355,379,3.5356928190078845e-05,2
30356,379,0.00010607078457023654,6
30551,383,0.001510366607167376,11
30552,8342,0.010582010582010581,2
30553,379,1.7678464095039423e-05,1
30554,379,1.7678464095039423e-05,1
30555,379,3.5356928190078845e-05,2
31151,379,7.071385638015769e-05,4
31152,85764,0.015873015873015872,1
31153,379,5.303539228511827e-05,3
31353,379,0.00019446310504543364,11
31551,379,7.071385638015769e-05,4
31552,379,1.7678464095039423e-05,1
31553,379,7.071385638015769e-05,4
31554,379,1.7678464095039423e-05,1
31555,379,1.7678464095039423e-05,1
31751,379,7.071385638015769e-05,4
31752,38758,0.029411764705882353,2
31951,379,1.7678464095039423e-05,1
32151,379,8.839232047519711e-05,5
32551,379,1.7678464095039423e-05,1
32552,110564,0.07692307692307693,1
32553,379,0.00010607078457023654,6
32554,379,1.7678464095039423e-05,1
32954,379,0.0001591061768553548,9
32955,379,0.00021214156914047309,12
32956,379,3.5356928190078845e-05,2
32957,397,0.002883031301482702,7
32958,379,3.5356928190078845e-05,2
33154,379,0.00010607078457023654,6
33156,379,0.00019446310504543364,11
33354,379,3.5356928190078845e-05,2
33554,379,3.5356928190078845e-05,2
33754,379,7.071385638015769e-05,4
33756,379,5.303539228511827e-05,3
33757,13742,0.015503875968992248,2
33956,383,0.0010984484415762735,8
33957,1822,0.003123048094940662,5
33958,379,1.7678464095039423e-05,1
34156,379,0.0003889262100908673,22
34157,379,7.071385638015769e-05,4
34158,379,5.303539228511827e-05,3
34357,379,5.303539228511827e-05,3
34359,379,3.5356928190078845e-05,2
34360,379,3.5356928190078845e-05,2
34361,379,3.5356928190078845e-05,2
34362,379,1.7678464095039423e-05,1
34363,379,3.5356928190078845e-05,2
34364,379,5.303539228511827e-05,3
34556,379,3.5356928190078845e-05,2
34557,379,1.7678464095039423e-05,1
34558,379,7.071385638015769e-05,4
34559,379,0.00010607078457023654,6
34560,379,1.7678464095039423e-05,1
34561,379,1.7678464095039423e-05,1
34756,379,5.303539228511827e-05,3
34757,384,0.0012371862849063274,7
